CMD;Liste;Libellé liste;Code;Libellé code
06;A-050;Interventions sur le rectum et l anus sauf résections rectales;HKFA007-00/0;Exérèse de tumeur maligne du canal anal et ou de l anus
06;A-050;Interventions sur le rectum et l anus sauf résections rectales;HKFA008-00/0;Destruction et ou exérèse de lésion superficielle non tumorale de l anus
06;A-050;Interventions sur le rectum et l anus sauf résections rectales;HKFA009-00/0;Sphinctéromyectomie de l anus  par abord anal
06;A-050;Interventions sur le rectum et l anus sauf résections rectales;HKGA001-00/0;Ablation ou changement d un sphincter anal artificiel
06;A-050;Interventions sur le rectum et l anus sauf résections rectales;HKKA001-00/0;Changement d un électrostimulateur du muscle sphincter externe de l anus ou d un lambeau de plastie de ce muscle
06;A-050;Interventions sur le rectum et l anus sauf résections rectales;HKLA001-00/0;Implantation d un électrostimulateur du muscle sphincter externe de l anus ou d un lambeau de plastie de ce muscle
06;A-050;Interventions sur le rectum et l anus sauf résections rectales;HKLA002-00/0;Pose d un sphincter anal artificiel
06;A-050;Interventions sur le rectum et l anus sauf résections rectales;HKMA001-00/0;Plastie cutanée de la marge de l anus
06;A-050;Interventions sur le rectum et l anus sauf résections rectales;HKMA002-00/0;Suture du muscle sphincter externe de l anus [Sphinctérorraphie anale directe] pour incontinence anale  avec myorraphie des muscles élévateurs de l anus
06;A-050;Interventions sur le rectum et l anus sauf résections rectales;HKMA003-00/0;Suture du muscle sphincter externe de l anus [Sphinctérorraphie anale directe] pour incontinence anale
06;A-050;Interventions sur le rectum et l anus sauf résections rectales;HKMA004-00/0;Reconstruction du muscle sphincter externe de l anus par transposition musculaire unilatérale
06;A-050;Interventions sur le rectum et l anus sauf résections rectales;HKMA005-00/0;Reconstruction du muscle sphincter externe de l anus par transposition musculaire bilatérale
06;A-050;Interventions sur le rectum et l anus sauf résections rectales;HKMA006-00/0;Anoplastie pour malformation anorectale basse  avec transposition de l anus
06;A-050;Interventions sur le rectum et l anus sauf résections rectales;HKND001-00/0;Destruction d une papillomatose extensive de l anus
06;A-050;Interventions sur le rectum et l anus sauf résections rectales;HKPA001-00/0;Mise à plat de fistule basse [transsphinctérienne inférieure] de l anus avec hémorroïdectomie pédiculaire par résection sousmuqueuse
06;A-050;Interventions sur le rectum et l anus sauf résections rectales;HKPA002-00/0;Mise à plat de fistule basse [transsphinctérienne inférieure] de l anus avec résection d un paquet hémorroïdaire isolé
06;A-050;Interventions sur le rectum et l anus sauf résections rectales;HKPA003-00/0;Sphinctérotomie interne [Léiomyotomie] latérale de l anus
06;A-050;Interventions sur le rectum et l anus sauf résections rectales;HKPA004-00/0;Mise à plat d abcès et ou de fistule bas de l anus [transsphinctérien inférieur] en un temps  par fistulotomie ou fistulectomie
06;A-050;Interventions sur le rectum et l anus sauf résections rectales;HKPA005-00/0;Mise à plat d abcès et ou de fistule intersphinctérien haut [intramural] de l anus
06;A-050;Interventions sur le rectum et l anus sauf résections rectales;HKPA006-00/0;Incision d abcès de la région anale
06;A-050;Interventions sur le rectum et l anus sauf résections rectales;HKPA007-00/1;Mise à plat d abcès et ou de fistule haut de l anus [transsphinctérien supérieur] ou à trajet complexe multiramifié  avec drainage par anse souple
06;A-050;Interventions sur le rectum et l anus sauf résections rectales;HKPA008-00/0;Mise à plat d abcès et ou de fistule haut de l anus [transsphinctérien supérieur] ou à trajet complexe multiramifié  avec lambeau d avancement
06;A-050;Interventions sur le rectum et l anus sauf résections rectales;HKPA009-00/0;Sphinctérotomie  sphinctéromyotomie ou sphinctéromyectomie de l anus  par abord transsacrococcygien [de Kraske]
06;A-050;Interventions sur le rectum et l anus sauf résections rectales;HKSD001-00/0;Hémostase secondaire à un acte sur l anus
06;A-050;Interventions sur le rectum et l anus sauf résections rectales;JLCA001-00/0;Colpopérinéorraphie postérieure  avec réfection du canal et du muscle sphincter externe de l anus
06;A-050;Interventions sur le rectum et l anus sauf résections rectales;JLCA001-07/0;Colpopérinéorraphie postérieure  avec réfection du canal et du muscle sphincter externe de l anus
06;A-050;Interventions sur le rectum et l anus sauf résections rectales;JLCA001-08/0;Colpopérinéorraphie postérieure  avec réfection du canal et du muscle sphincter externe de l anus
06;A-050;Interventions sur le rectum et l anus sauf résections rectales;JLCA002-00/0;Colpopérinéorraphie postérieure  avec réfection du muscle sphincter externe de l anus
06;A-050;Interventions sur le rectum et l anus sauf résections rectales;JLCA002-07/0;Colpopérinéorraphie postérieure  avec réfection du muscle sphincter externe de l anus
06;A-050;Interventions sur le rectum et l anus sauf résections rectales;JLCA002-08/0;Colpopérinéorraphie postérieure  avec réfection du muscle sphincter externe de l anus
06;A-050;Interventions sur le rectum et l anus sauf résections rectales;JMCA006-00/0;Suture de plaie de la vulve et de l anus  sans suture du muscle sphincter externe de l anus
06;A-050;Interventions sur le rectum et l anus sauf résections rectales;QBFA002-00/0;Excision d une hidrosadénite suppurative périnéofessière [maladie de Verneuil] sur plus de 30 cm²
06;A-050;Interventions sur le rectum et l anus sauf résections rectales;QBFA004-00/0;Excision d une hidrosadénite suppurative périnéofessière [maladie de Verneuil] sur moins de 30 cm²
06;A-052;Autres interventions sur l appareil digestif en dehors des laparotomies;AALA004-00/0;Implantation souscutanée d un générateur de stimulation cérébrale
06;A-052;Autres interventions sur l appareil digestif en dehors des laparotomies;AEKA001-00/0;Changement d un générateur souscutané de stimulation de la moelle épinière
06;A-052;Autres interventions sur l appareil digestif en dehors des laparotomies;AELA001-00/0;Implantation d électrode de stimulation de la moelle épinière à visée thérapeutique  par abord direct
06;A-052;Autres interventions sur l appareil digestif en dehors des laparotomies;AELA002-00/0;Implantation souscutanée d un générateur de stimulation de la moelle épinière
06;A-052;Autres interventions sur l appareil digestif en dehors des laparotomies;AELB001-00/0;Implantation d électrode de stimulation de la moelle épinière à visée thérapeutique par voie transcutanée  avec implantation souscutanée d un générateur de stimulation neurologique
06;A-052;Autres interventions sur l appareil digestif en dehors des laparotomies;AELB002-00/0;Implantation d électrode de stimulation de la moelle épinière à visée thérapeutique  par voie transcutanée
06;A-052;Autres interventions sur l appareil digestif en dehors des laparotomies;AJNC001-00/0;Destruction chimique unilatérale ou bilatérale de la chaîne splanchnique  par coelioscopie
06;A-052;Autres interventions sur l appareil digestif en dehors des laparotomies;AJNC002-00/0;Destruction chimique unilatérale ou bilatérale de la chaîne splanchnique  par thoracoscopie
06;A-052;Autres interventions sur l appareil digestif en dehors des laparotomies;DGFA011-00/0;Thromboendartériectomie du tronc et de branche viscérale de l aorte juxtadiaphragmatique  par thoraco phréno laparotomie sans CEC
06;A-052;Autres interventions sur l appareil digestif en dehors des laparotomies;EDEA005-00/0;Réimplantation d une artère digestive dans l aorte  par laparotomie
06;A-052;Autres interventions sur l appareil digestif en dehors des laparotomies;ELGA001-00/0;Ablation d un cathéter intravasculaire abdominal  par laparotomie
06;A-052;Autres interventions sur l appareil digestif en dehors des laparotomies;FCFA002-00/0;Curage lymphonodal [ganglionnaire] médiastinal supérieur  par cervicotomie
06;A-052;Autres interventions sur l appareil digestif en dehors des laparotomies;FCFA003-00/0;Exérèse de lymphangiome cervical avec extension médiastinale  par cervicotomie
06;A-052;Autres interventions sur l appareil digestif en dehors des laparotomies;FCFA005-00/0;Curage lymphonodal [ganglionnaire] cervical complet et médiastinorécurrentiel unilatéral  par cervicotomie
06;A-052;Autres interventions sur l appareil digestif en dehors des laparotomies;FCFA008-00/0;Curage lymphonodal [ganglionnaire] cervical complet unilatéral  par cervicotomie
06;A-052;Autres interventions sur l appareil digestif en dehors des laparotomies;FCFA009-00/0;Curage lymphonodal [ganglionnaire] cervical complet et médiastinorécurrentiel bilatéral  par cervicotomie
06;A-052;Autres interventions sur l appareil digestif en dehors des laparotomies;FCFA011-00/0;Curage lymphonodal [ganglionnaire] inguinal  par abord direct
06;A-052;Autres interventions sur l appareil digestif en dehors des laparotomies;FCFA012-00/0;Exérèse de noeud [ganglion] lymphatique du cou à visée diagnostique  par cervicotomie
06;A-052;Autres interventions sur l appareil digestif en dehors des laparotomies;FCFA013-00/0;Curage lymphonodal [ganglionnaire] cervical complet bilatéral  par cervicotomie
06;A-052;Autres interventions sur l appareil digestif en dehors des laparotomies;FCFA014-00/0;Exérèse de lymphangiome cervicoparotidien avec extension buccopharyngée
06;A-052;Autres interventions sur l appareil digestif en dehors des laparotomies;FCFA015-00/0;Exérèse de lymphangiome cervicoparotidien
06;A-052;Autres interventions sur l appareil digestif en dehors des laparotomies;FCFA016-00/0;Curage lymphonodal [ganglionnaire] cervical partiel unilatéral  par cervicotomie
06;A-052;Autres interventions sur l appareil digestif en dehors des laparotomies;FCFA018-00/0;Exérèse de noeud [ganglion] lymphatique des membres à visée thérapeutique  par abord direct
06;A-052;Autres interventions sur l appareil digestif en dehors des laparotomies;FCFA020-00/0;Curage lymphonodal [ganglionnaire] cervical partiel bilatéral  par cervicotomie
06;A-052;Autres interventions sur l appareil digestif en dehors des laparotomies;FCFA021-00/0;Exérèse de noeud [ganglion] lymphatique des membres à visée diagnostique  par abord direct
06;A-052;Autres interventions sur l appareil digestif en dehors des laparotomies;FCFA023-00/0;Exérèse de lymphangiome cervicoparotidien avec extension buccopharyngée et médiastinale  par cervicotomie
06;A-052;Autres interventions sur l appareil digestif en dehors des laparotomies;FCFA025-00/0;Curage lymphonodal [ganglionnaire] cervical complet unilatéral avec curage partiel controlatéral  par cervicotomie
06;A-052;Autres interventions sur l appareil digestif en dehors des laparotomies;FCFA026-00/0;Exérèse de lymphangiome cervicofacial sans dissection du nerf facial
06;A-052;Autres interventions sur l appareil digestif en dehors des laparotomies;FCFA027-00/0;Curage lymphonodal [ganglionnaire] cervical complet unilatéral  élargi aux muscles profonds et ou aux nerfs du cou  à l artère carotide externe  à la glande parotide  par cervicotomie
06;A-052;Autres interventions sur l appareil digestif en dehors des laparotomies;FCFA028-00/0;Exérèse de noeud [ganglion] lymphatique du cou à visée thérapeutique  par cervicotomie
06;A-052;Autres interventions sur l appareil digestif en dehors des laparotomies;FCFA029-00/0;Curage lymphonodal [ganglionnaire] axillaire  par abord direct
06;A-052;Autres interventions sur l appareil digestif en dehors des laparotomies;FCFC001-00/0;Curage lymphonodal [ganglionnaire] iliaque  par coelioscopie ou par rétropéritonéoscopie
06;A-052;Autres interventions sur l appareil digestif en dehors des laparotomies;FCFC001-30/0;Curage lymphonodal [ganglionnaire] iliaque  par coelioscopie ou par rétropéritonéoscopie
06;A-052;Autres interventions sur l appareil digestif en dehors des laparotomies;FCFC001-40/0;Curage lymphonodal [ganglionnaire] iliaque  par coelioscopie ou par rétropéritonéoscopie
06;A-052;Autres interventions sur l appareil digestif en dehors des laparotomies;FCFC002-00/0;Exérèse de noeud [ganglion] lymphatique du médiastin  par thoracoscopie ou par médiastinoscopie
06;A-052;Autres interventions sur l appareil digestif en dehors des laparotomies;FCFC003-00/0;Curage lymphonodal [ganglionnaire] pelvien  par coelioscopie ou par rétropéritonéoscopie
06;A-052;Autres interventions sur l appareil digestif en dehors des laparotomies;FCFC003-30/0;Curage lymphonodal [ganglionnaire] pelvien  par coelioscopie ou par rétropéritonéoscopie
06;A-052;Autres interventions sur l appareil digestif en dehors des laparotomies;FCFC003-40/0;Curage lymphonodal [ganglionnaire] pelvien  par coelioscopie ou par rétropéritonéoscopie
06;A-052;Autres interventions sur l appareil digestif en dehors des laparotomies;FCFC004-00/0;Curage lymphonodal [ganglionnaire] lomboaortique avec curage iliaque unilatéral ou bilatéral  par coelioscopie ou par rétropéritonéoscopie
06;A-052;Autres interventions sur l appareil digestif en dehors des laparotomies;FCFC004-30/0;Curage lymphonodal [ganglionnaire] lomboaortique avec curage iliaque unilatéral ou bilatéral  par coelioscopie ou par rétropéritonéoscopie
06;A-052;Autres interventions sur l appareil digestif en dehors des laparotomies;FCFC004-40/0;Curage lymphonodal [ganglionnaire] lomboaortique avec curage iliaque unilatéral ou bilatéral  par coelioscopie ou par rétropéritonéoscopie
06;A-052;Autres interventions sur l appareil digestif en dehors des laparotomies;FCFC005-00/0;Curage lymphonodal [ganglionnaire] lomboaortique  par coelioscopie ou par rétropéritonéoscopie
